source_role,period,place_name,lat,lon,n_reviews,negative,positive,dominant_sentiment,sentiment_source,rentang_tanggal,place_id,avg_confidence_model
training_eda,2025-05,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-05,MieAgo,-7.4082968,109.2749709,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-05,Dapoer Prambanan,-7.4259542,109.2371769,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-05,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2025-05,Mie ayam kaisar,-7.415882,109.2326629,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-05,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-05,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-05,Bakso Kota Cak Man,-7.4257816,109.2301284,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-05,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,2,2,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Tipar,-7.427217,109.2351073,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Kita (spesial Rendang),-7.3995374,109.24071299999999,13,0,13,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Lik Itis,-7.428543,109.2265822,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Dapoer Prambanan,-7.4259542,109.2371769,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Mame,-7.4228848,109.240767,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Kamandaka,-7.409301,109.2174523,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Pak Marso,-7.423968,109.236043,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-06,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Nyak Dien,-7.417760799999999,109.25332940000001,49,3,46,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Tipar,-7.427217,109.2351073,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Pak Toro,-7.4223209,109.228104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,10,1,9,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Mbak Kimun,-7.431097,109.2564693,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Tanjlig,-7.4164092,109.2294025,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )",-7.419495799999999,109.2290133,26,1,25,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,MieAgo,-7.4082968,109.2749709,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Rendang N3,-7.416770900000001,109.19954740000001,15,1,14,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Mame,-7.4228848,109.240767,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Kamandaka,-7.409301,109.2174523,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie ayam kaisar,-7.415882,109.2326629,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Pak Marso,-7.4239679999999995,109.236043,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Gajah Mungkur (Pasar Burung),-7.4308108,109.2434074,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Mie Ayam Kriuk Purwokerto,-7.4447847,109.2491317,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-07,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Nyak Dien,-7.417760799999999,109.25332940000001,20,1,19,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Tipar,-7.427217,109.2351073,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Kamandaka,-7.3513209,109.2366206,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Tanjlig,-7.4164092,109.2294025,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Lik Itis,-7.428543,109.2265822,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )",-7.4194958,109.2290133,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,"Mie Ayam ""We-Tan""2",-7.4502034,109.24290609999998,3,2,1,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-08,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Rendang N3,-7.4167709,109.1995474,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Dapoer Prambanan,-7.4259542,109.2371769,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Kamandaka,-7.409301,109.2174523,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Pak Marso,-7.423968,109.236043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-08,Soto Kayu Bakar Pak Man,-7.408088000000002,109.2355553,12,0,12,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Nyak Dien,-7.417760799999998,109.2533294,15,1,14,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Tipar,-7.427217,109.2351073,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Kita (spesial Rendang),-7.3995374,109.24071299999999,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Mbak Kimun,-7.431097,109.2564693,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )",-7.419495799999999,109.2290133,9,0,9,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,"Mie Ayam ""We-Tan""2",-7.4502034,109.24290609999998,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Bakso Gendut Putro,-7.4275052,109.2525653,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Bakso dan Mie Ayam Pak Kisman,-7.4164,109.2293311,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,MieAgo,-7.4082968,109.2749709,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-09,Dapoer Prambanan,-7.4259542,109.2371769,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam wonogiri Pak Bothak Purwokerto,-7.404136699999997,109.25583300000001,46,1,45,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Kamandaka,-7.409301,109.2174523,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Pak Marso,-7.4239679999999995,109.236043,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-09,Mie Ayam Pak Kumis,-7.4120193,109.2451626,2,2,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Nyak Dien,-7.4177608,109.2533294,33,2,31,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam dan Bakso Tunggal Rasa,-7.417195600000001,109.2461375,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Tipar,-7.427217,109.2351073,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Pak Toro,-7.4223209,109.228104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Tanjlig,-7.4164092,109.2294025,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )",-7.4194958,109.2290133,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Bakso dan Mie Ayam Pak Kisman,-7.4164,109.2293311,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,MieAgo,-7.4082968,109.2749709,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Dapoer Prambanan,-7.4259542,109.2371769,6,1,5,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam wonogiri Pak Bothak Purwokerto,-7.4041367000000005,109.25583299999997,7,0,7,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Kamandaka,-7.409301,109.2174523,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Pak Marso,-7.423968,109.236043,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Mie Ayam Kriuk Purwokerto,-7.4447847,109.2491317,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-10,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,2,2,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Nyak Dien,-7.417760799999999,109.2533294,11,3,8,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.24613749999999,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Kamandaka,-7.3513209,109.2366206,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-11,Bakso Daging Sapi Pak Giman Pasar Manis,-7.4189653,109.2269107,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Mbak Kimun,-7.431097,109.2564693,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Tanjlig,-7.4164092,109.2294025,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Deddy,-7.4301934,109.2559782,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-11,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )",-7.4194958,109.2290133,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Bakso Gendut Putro,-7.4275052,109.2525653,3,2,1,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-11,Bakso dan Mie Ayam Pak Kisman,-7.4164,109.2293311,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,MieAgo,-7.4082968,109.27497090000001,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Dapoer Prambanan,-7.4259542,109.2371769,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Mame,-7.4228848,109.240767,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Kamandaka,-7.409301,109.2174523,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Pak Marso,-7.4239679999999995,109.236043,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-11,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Nyak Dien,-7.417760799999999,109.2533294,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Mbak Kimun,-7.431097,109.2564693,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Tanjlig,-7.4164092,109.2294025,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )",-7.4194958,109.2290133,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mi Ayam Pak Wanto Purwokerto,-7.429113799999999,109.24458050000001,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-12,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-12,MIE AYAM 99 KEBONDALEM PURWOKERTO,-7.4235824,109.2437874,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-12,Bakso Gendut Putro,-7.4275052,109.2525653,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,MieAgo,-7.4082968,109.2749709,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Dapoer Prambanan,-7.4259542,109.2371769,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-12,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Kamandaka,-7.409301,109.2174523,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie ayam kaisar,-7.415882,109.2326629,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Pak Marso,-7.423968,109.236043,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Bakso Kota Cak Man,-7.4257816,109.2301284,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-12,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,8,0,8,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Nyak Dien,-7.417760799999999,109.2533294,6,1,5,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.24613749999999,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Tipar,-7.427217,109.2351073,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Kita (spesial Rendang),-7.3995374,109.24071299999999,3,2,1,Negatif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Mbak Kimun,-7.431097,109.2564693,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Tanjlig,-7.4164092,109.2294025,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Bakso & Mie Ayam NONI,-7.5364665,109.1215043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Bakmi Nyemek Bu TRIMO,-7.4332135,109.25849420000002,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Pak Gimin,-7.41966,109.2412438,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,MieAgo,-7.4082968,109.2749709,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Rendang N3,-7.4167709,109.1995474,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Kamandaka,-7.409301,109.2174523,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Gajah Mungkur (Pasar Burung),-7.4308108,109.2434074,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Mie Ayam Kriuk Purwokerto,-7.4447847,109.2491317,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2026-01,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2026-02,Mie Ayam Nyak Dien,-7.4177608,109.2533294,17,6,11,Positif,EDA/labeler all_platforms,,,
training_eda,2026-02,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-02,Mie Ayam Tipar,-7.427217,109.2351073,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2026-02,Mie Ayam Mbak Kimun,-7.431097,109.2564693,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2026-02,Mie Ayam Tanjlig,-7.4164092,109.2294025,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2026-02,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-02,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2026-02,Mie Ayam Pak Gimin,-7.41966,109.2412438,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-02,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2026-02,MieAgo,-7.4082968,109.2749709,4,2,2,Positif,EDA/labeler all_platforms,,,
